food_id|attribute|value1|value2
Z060034|Sugars, total|26.67|g
Z060035|thai_name|แครกเกอร์สอดไส้ครีมนม, สวีตไทม์|
Z060035|english_name|Cracker, milk cream filling|
Z060035|scientific_name|บริษัท อิมพีเรียลเยนเนอรัลฟูดส์อินดัสทรี จำกัด|
Z060035|base_weight|Serving|
Z060035|Total energy - by calculation|548|kcal
Z060035|Protein, total|7.41|g
Z060035|Fat, total|29.63|g
Z060035|Carbohydrate, total|62.96|g
Z060035|Sodium|389|mg
Z060035|Sugars, total|18.52|g
Z060036|thai_name|โรซี่ แครกเกอร์สอดไส้ครีม รสนม, อิมพิเรียล|
Z060036|english_name|Cracker, milk cream filling|
Z060036|scientific_name|บริษัท อิมพีเรียลเยนเนอรัลฟูดส์อินดัสทรี จำกัด|
Z060036|base_weight|Serving|
Z060036|Total energy - by calculation|567|kcal
Z060036|Protein, total|6.67|g
Z060036|Fat, total|33.33|g
Z060036|Carbohydrate, total|60.00|g
Z060036|Sodium|333|mg
Z060036|Sugars, total|23.33|g
Z060037|thai_name|เปปปิโต แครกเกอร์ส-มิลค์ (แครกเกอร์รสนม), เปปปิโต|
Z060037|english_name|Cracker, milk flavour|
Z060037|scientific_name|ประเทศสาธารณรัฐประชาชนจีน|
Z060037|base_weight|Serving|
Z060037|Total energy - by calculation|553|kcal
Z060037|Protein, total|7.78|g
Z060037|Fat, total|23.35|g
Z060037|Carbohydrate, total|77.82|g
Z060037|Sodium|292|mg
Z060037|Sugars, total|15.56|g
Z060038|thai_name|เปปปิโต แครกเกอร์ส-มิลค์ (แครกเกอร์รสนม), เปปปิโต|
Z060038|english_name|Cracker, milk flavour|
Z060038|scientific_name|ประเทศสาธารณรัฐประชาชนจีน|
Z060038|base_weight|Serving|
Z060038|Total energy - by calculation|601|kcal
Z060038|Protein, total|7.75|g
Z060038|Fat, total|27.13|g
Z060038|Carbohydrate, total|81.40|g
Z060038|Sodium|291|mg
Z060038|Sugars, total|15.50|g
Z060039|thai_name|แครกเกอร์ รสนม, ไฮไท|
Z060039|english_name|Cracker, milk flavour|
Z060039|scientific_name|บริษัท แฟมิลี่ ฟู้ดส์ จำกัด ประเทศเกาหลี|
Z060039|base_weight|Serving|
Z060039|Total energy - by calculation|515|kcal
Z060039|Protein, total|7.41|g
Z060039|Fat, total|25.93|g
Z060039|Carbohydrate, total|62.96|g
Z060039|Sodium|370|mg
Z060039|Sugars, total|18.52|g
Z060039|Cholesterol|13|mg
Z060040|thai_name|แครกเกอร์สอดไส้ครีม รสนม, มายช้อยส์|
Z060040|english_name|Cracker, milk flavoured cream filling|
Z060040|scientific_name|บริษัท อิมพีเรียลเยนเนอรัลฟูดส์อินดัสทรี จำกัด|
Z060040|base_weight|Serving|
Z060040|Total energy - by calculation|517|kcal
Z060040|Protein, total|5.56|g
Z060040|Fat, total|27.78|g
Z060040|Carbohydrate, total|61.11|g
Z060040|Calcium|133|mg
Z060040|Sodium|389|mg
Z060040|Riboflavin|0.09|mg
Z060040|Sugars, total|19.44|g
Z060040|Fatty acids, total saturated|16.67|g
Z060041|thai_name|แครกเกอร์สอดไส้ครีม 2 ชั้น รสนม, วอยซ์|
Z060041|english_name|Cracker, milk, double layer, cream filling|
Z060041|scientific_name|บริษัท มอนเด นิชชิน (ประเทศไทย) จำกัด|
Z060041|base_weight|Serving|
Z060041|Total energy - by calculation|509|kcal
Z060041|Protein, total|9.38|g
Z060041|Fat, total|21.88|g
Z060041|Carbohydrate, total|68.75|g
Z060041|Sodium|531|mg
Z060041|Sugars, total|21.88|g
Z060042|thai_name|มินิแครกเกอร์ เอ.บี.ซี., มาร์วิน|
Z060042|english_name|Cracker, mini, alphabet shape|
Z060042|scientific_name|บริษัท แหลมทองอุตสาหกรรมอาหาร จำกัด|
Z060042|base_weight|Serving|
Z060042|Total energy - by calculation|403|kcal
Z060042|Protein, total|6.06|g
Z060042|Fat, total|15.15|g
Z060042|Carbohydrate, total|60.61|g
Z060042|Dietary fibre|3.0|g
Z060042|Sodium|303|mg
Z060042|Iron|0.91|mg
Z060042|Sugars, total|15.15|g
Z060042|Fatty acids, total saturated|6.06|g
Z060043|thai_name|บัตเตอร์ แครกเกอร์ รสเนยสด, ดอกบัว|
Z060043|english_name|Cracker, mini, butter flavour|
Z060043|scientific_name|บริษัท ผลิตภัณฑ์อาหารศรีสยาม จำกัด|
Z060043|base_weight|Serving|
Z060043|Total energy - by calculation|503|kcal
Z060043|Protein, total|6.67|g
Z060043|Fat, total|23.33|g
Z060043|Carbohydrate, total|66.67|g
Z060043|Dietary fibre|3.3|g
Z060043|Calcium|53|mg
Z060043|Sodium|833|mg
Z060043|Iron|0.85|mg
Z060043|Vitamin A; retinol activity equivalent|53|mcg
Z060043|Thiamin|0.20|mg
Z060043|Riboflavin|0.11|mg
Z060043|Sugars, total|13.33|g
Z060043|Fatty acids, total saturated|16.67|g
Z060043|Cholesterol|17|mg
Z060044|thai_name|มินิช็อกโก้ แครกเกอร์ ช็อกโกแลต, เอส.เค.|
Z060044|english_name|Cracker, mini, chocolate|
Z060044|scientific_name|บริษัท ศรีกรุง บิสกิต จำกัด|
Z060044|base_weight|Serving|
Z060044|Total energy - by calculation|540|kcal
Z060044|Protein, total|6.67|g
Z060044|Fat, total|33.33|g
Z060044|Carbohydrate, total|53.33|g
Z060044|Sodium|350|mg
Z060044|Sugars, total|30.00|g
Z060044|Fatty acids, total saturated|20.00|g
Z060045|thai_name|มินิแครกเกอร์สอดไส้ แยมสับปะรด, เอ็มแอนด์เค|
Z060045|english_name|Cracker, mini, pineapple jam filling|
Z060045|scientific_name|บริษัท วาไรตี้ ฟู้ดส์ อินเตอร์เนชั่นแนล จำกัด|
Z060045|base_weight|Serving|
Z060045|Total energy - by calculation|425|kcal
Z060045|Protein, total|3.33|g
Z060045|Fat, total|11.67|g
Z060045|Carbohydrate, total|76.67|g
Z060045|Dietary fibre|2.3|g
Z060045|Sodium|267|mg
Z060045|Iron|2.00|mg
Z060045|Sugars, total|36.67|g
Z060045|Fatty acids, total saturated|5.00|g
Z060046|thai_name|แครกเกอร์ข้าวโอ๊ตกับลูกเกด, ไอเคโอ|
Z060046|english_name|Cracker, oat, raisin|
Z060046|scientific_name|วายแอลเอฟ แมนูแฟคเจอริง จำกัด ประเทศมาเลเซีย|
Z060046|base_weight|Serving|
Z060046|Total energy - by calculation|478|kcal
Z060046|Protein, total|11.11|g
Z060046|Fat, total|18.52|g
Z060046|Carbohydrate, total|66.67|g
Z060046|Dietary fibre|7.4|g
Z060046|Sodium|463|mg
Z060046|Sugars, total|18.52|g
Z060046|Fatty acids, total saturated|11.11|g
Z060047|thai_name|แครกเกอร์ผสมน้ำมันมะกอก และใบโรสแมรี่, โคลุสซี่|
Z060047|english_name|Cracker, olive oil and rosemary|
Z060047|scientific_name|ประเทศอิตาลี / โคลสซี่ เอส พี เอ|
Z060047|base_weight|Serving|
Z060047|Total energy - by calculation|458|kcal
Z060047|Protein, total|11.11|g
Z060047|Fat, total|13.89|g
Z060047|Carbohydrate, total|72.22|g
Z060047|Sodium|347|mg
Z060047|Sugars, total|1.94|g
Z060048|thai_name|แครกเกอร์ไส้ครีมส้ม, บิ๊กซี|
Z060048|english_name|Cracker, orange cream filling|
Z060048|scientific_name|บริษัท วาไรตี้ ฟู้ดส์ อินเตอร์เนชั่นแนล จำกัด|
Z060048|base_weight|Serving|
Z060048|Total energy - by calculation|542|kcal
Z060048|Protein, total|5.56|g
Z060048|Fat, total|30.56|g
Z060048|Carbohydrate, total|61.11|g
Z060048|Dietary fibre|1.9|g
Z060048|Calcium|38|mg
Z060048|Sodium|139|mg
Z060048|Thiamin|0.08|mg
Z060048|Sugars, total|30.56|g
Z060048|Fatty acids, total saturated|16.67|g
Z060049|thai_name|เทเบิล วอเตอร์ ออริจินอล (แครกเกอร์รสดั้งเดิม), คาร์ส|
Z060049|english_name|Cracker, orginal|
Z060049|scientific_name|ประเทศสหราชอาณาจักร ภายใต้การควบคุมของยูไนเต็ด บิสกิต|
Z060049|base_weight|Serving|
Z060049|Total energy - by calculation|406|kcal
Z060049|Protein, total|9.68|g
Z060049|Fat, total|6.45|g
Z060049|Carbohydrate, total|77.42|g
Z060049|Sodium|581|mg
Z060049|Sugars, total|3.23|g
Z060050|thai_name|ออริจินัล สแน็ค แคร็กเกอร์ (ขนมแครกเกอร์รสดั้งเดิม), ชีส-อิท|
Z060050|english_name|Cracker, original|
Z060050|scientific_name|ประเทศสหรัฐอเมริกา / ลิบเกอร์ คอมพานิ-คานซัล ซิตี เบเกอร์รี่|
Z060050|base_weight|Serving|
Z060050|Total energy - by calculation|493|kcal
Z060050|Protein, total|6.67|g
Z060050|Fat, total|26.67|g
Z060050|Carbohydrate, total|56.67|g
Z060050|Sodium|767|mg
Z060051|thai_name|แครกเกอร์ รสคลาสสิค, บิ๊กซี|
Z060051|english_name|Cracker, original|
Z060051|scientific_name|บริษัท สยามฟู้ดส์ อินดัสทรี้ จำกัด|
Z060051|base_weight|Serving|
Z060051|Total energy - by calculation|473|kcal
Z060051|Protein, total|6.67|g
Z060051|Fat, total|20.00|g
Z060051|Carbohydrate, total|66.67|g
Z060051|Dietary fibre|2.3|g
Z060051|Sodium|1,167|mg
Z060051|Iron|1.00|mg
Z060051|Thiamin|0.08|mg
Z060051|Sugars, total|10.00|g
Z060051|Fatty acids, total saturated|10.00|g
Z060052|thai_name|แครกเกอร์ รสดั้งเดิม, อันปัน|
Z060052|english_name|Cracker, original|
Z060052|scientific_name|บริษัท มอนเด นิสซิน (ประเทศไทย) จำกัด|
Z060052|base_weight|Serving|
Z060052|Total energy - by calculation|490|kcal
Z060052|Protein, total|6.67|g
Z060052|Fat, total|23.33|g
Z060052|Carbohydrate, total|63.33|g
Z060052|Dietary fibre|3.3|g
Z060052|Calcium|107|mg
Z060052|Sodium|400|mg
Z060052|Iron|1.00|mg
Z060052|Thiamin|0.08|mg
Z060052|Sugars, total|10.00|g
Z060052|Fatty acids, total saturated|20.00|g
Z060053|thai_name|แครกเกอร์ รสดั้งเดิม, ไฮไท|
Z060053|english_name|Cracker, original|
Z060053|scientific_name|บริษัท แฟมิลี่ ฟู้ดส์ จำกัด ประเทศเกาหลี|
Z060053|base_weight|Serving|
Z060053|Total energy - by calculation|524|kcal
Z060053|Protein, total|8.00|g
Z060053|Fat, total|28.00|g
Z060053|Carbohydrate, total|60.00|g
Z060053|Sodium|360|mg
Z060053|Sugars, total|8.00|g
Z060054|thai_name|เมจิกแครกเกอร์, JACK' n JILL|
Z060054|english_name|Cracker, original|
Z060054|scientific_name|บริษัท ยูอาร์ซี (ประเทศไทย) จำกัด|
Z060054|base_weight|Serving|
Z060054|Total energy - by calculation|503|kcal
Z060054|Protein, total|6.67|g
Z060054|Fat, total|23.33|g
Z060054|Carbohydrate, total|66.67|g
Z060054|Dietary fibre|2.3|g
Z060054|Sodium|533|mg
Z060054|Sugars, total|10.00|g
Z060054|Fatty acids, total saturated|15.00|g
Z060055|thai_name|แครกเกอร์ รสปราปริก้า, บิ๊กซี|
Z060055|english_name|Cracker, paprika flavour|
Z060055|scientific_name|บริษัท สยามฟู้ดส์ อินดัสทรี้ จำกัด|
Z060055|base_weight|Serving|
Z060055|Total energy - by calculation|487|kcal
Z060055|Protein, total|10.00|g
Z060055|Fat, total|20.00|g
Z060055|Carbohydrate, total|66.67|g
Z060055|Dietary fibre|2.3|g
Z060055|Sodium|900|mg
Z060055|Iron|1.00|mg
Z060055|Thiamin|0.08|mg
Z060055|Sugars, total|10.00|g
Z060055|Fatty acids, total saturated|10.00|g
Z060056|thai_name|เมจิกแครกเกอร์สอดไส้ครีม รสเนยถั่ว, JACK' n JILL|
Z060056|english_name|Cracker, peanut butter cream filling|
Z060056|scientific_name|บริษัท ยูอาร์ซี (ประเทศไทย) จำกัด|
Z060056|base_weight|Serving|
Z060056|Total energy - by calculation|507|kcal
Z060056|Protein, total|10.00|g
Z060056|Fat, total|26.67|g
Z060056|Carbohydrate, total|56.67|g
Z060056|Dietary fibre|2.3|g
Z060056|Sodium|417|mg
Z060056|Thiamin|0.10|mg
Z060056|Riboflavin|0.11|mg
Z060056|Sugars, total|20.00|g
Z060056|Fatty acids, total saturated|15.00|g
Z060057|thai_name|แครกเกอร์ ไส้สับปะรด, เอส.เค.|
Z060057|english_name|Cracker, pineapple filling|
Z060057|scientific_name|บริษัท ศรีกรุง บิสกิต จำกัด|
Z060057|base_weight|Serving|
Z060057|Total energy - by calculation|438|kcal
Z060057|Protein, total|5.88|g
Z060057|Fat, total|14.71|g
Z060057|Carbohydrate, total|70.59|g
Z060057|Dietary fibre|2.1|g
Z060057|Sodium|368|mg
Z060057|Sugars, total|23.53|g
Z060057|Fatty acids, total saturated|10.29|g
Z060058|thai_name|แครกเกอร์ไส้แยมสับปะรด, บิ๊กซี|
Z060058|english_name|Cracker, pineapple jam filling|
Z060058|scientific_name|บริษัท วาไรตี้ ฟู้ดส์ อินเตอร์เนชั่นแนล จำกัด|
Z060058|base_weight|Serving|
Z060058|Total energy - by calculation|425|kcal
Z060058|Protein, total|3.33|g
Z060058|Fat, total|11.67|g
Z060058|Carbohydrate, total|76.67|g
Z060058|Dietary fibre|2.3|g
Z060058|Sodium|267|mg
Z060058|Iron|2.00|mg
Z060058|Sugars, total|36.67|g
Z060058|Fatty acids, total saturated|5.00|g
Z060059|thai_name|แครกเกอร์ มันฝรั่ง, ไฮไท|
Z060059|english_name|Cracker, potato|
Z060059|scientific_name|บริษัท แฟมิลี่ ฟู้ดส์ จำกัด ประเทศเกาหลี|
Z060059|base_weight|Serving|
Z060059|Total energy - by calculation|473|kcal
Z060059|Protein, total|8.16|g
Z060059|Fat, total|16.33|g
Z060059|Carbohydrate, total|73.47|g
Z060059|Sodium|490|mg
Z060059|Sugars, total|8.16|g
Z060060|thai_name|แครกเกอร์มันฝรั่งแผ่นบาง รสคลาสสิค, เนลี่|
Z060060|english_name|Cracker, potato, original|
Z060060|scientific_name|ประเทศจีน|
Z060060|base_weight|Serving|
Z060060|Total energy - by calculation|503|kcal
Z060060|Protein, total|6.67|g
Z060060|Fat, total|23.33|g
Z060060|Carbohydrate, total|66.67|g
Z060060|Sodium|893|mg
Z060060|Sugars, total|13.33|g
Z060061|thai_name|แครกเกอร์มันฝรั่งแผ่นบาง รสสาหร่ายซอสญี่ปุ่น, เนลี่|
Z060061|english_name|Cracker, potato, seaweed and japanese sauce flavour|
Z060061|scientific_name|ประเทศจีน|
Z060061|base_weight|Serving|
Z060061|Total energy - by calculation|520|kcal
Z060061|Protein, total|6.67|g
Z060061|Fat, total|26.67|g
Z060061|Carbohydrate, total|63.33|g
Z060061|Sodium|757|mg
Z060061|Sugars, total|13.33|g
Z060062|thai_name|แครกเกอร์มันฝรั่งแผ่นบาง รสซาวครีมและหัวหอม, เนลี่|
Z060062|english_name|Cracker, potato, sour cream and onion flavour|
Z060062|scientific_name|บริษัท เซียงชุน ฟูดส์ จำกัด ประเทศจีน|
Z060062|base_weight|Serving|
Z060062|Total energy - by calculation|503|kcal
Z060062|Protein, total|6.67|g
Z060062|Fat, total|23.33|g
Z060062|Carbohydrate, total|66.67|g
Z060062|Sodium|743|mg
Z060062|Sugars, total|13.33|g
Z060063|thai_name|พัฟ แครกเกอร์, บิสชิน|
Z060063|english_name|Cracker, puff|
Z060063|scientific_name|บริษัท ไทยเพรซิเดนท์ฟูดส์ จำกัด (มหาชน)|
